name,description,file_type,size,tags,created_at,course,lecturer,semester,content_type,week
Database_Systems_solution.pdf,Solution for Database Systems (Fall 2023) by Dr. Gadaafi,pdf,12118016,"['database systems', 'gadaafi', 'solution', 'fall-2023']",2023-09-20T02:18:09,Database Systems,Dr. Gadaafi,Fall 2023,solution,
Calculus_I_readings.pdf,Readings for Calculus I (Fall 2023) by Dr. Gadaafi,pdf,28668928,"['readings', 'calculus i', 'gadaafi', 'fall-2023']",2023-10-20T07:48:41,Calculus I,Dr. Gadaafi,Fall 2023,readings,
Operating_Systems_solution.pdf,Solution for Operating Systems (Fall 2023) by Mrs. Nyarko,pdf,3579904,"['fall-2023', 'operating systems', 'solution', 'nyarko']",2025-04-03T19:22:07,Operating Systems,Mrs. Nyarko,Fall 2023,solution,
African_History_readings.pdf,Readings for African History (Summer 2024) by Mrs. Nyarko,pdf,18647040,"['readings', 'summer-2024', 'african history', 'nyarko']",2025-07-09T14:18:15,African History,Mrs. Nyarko,Summer 2024,readings,
IT_Fundamentals_solution.pdf,Solution for IT Fundamentals (Spring 2024) by Prof. Mensah,pdf,42756096,"['solution', 'it fundamentals', 'spring-2024', 'mensah']",2023-09-05T01:45:47,IT Fundamentals,Prof. Mensah,Spring 2024,solution,
Computer_Networks_readings.pdf,Readings for Computer Networks (Fall 2023) by Prof. Mensah,pdf,38118400,"['computer networks', 'readings', 'mensah', 'fall-2023']",2024-03-03T01:37:28,Computer Networks,Prof. Mensah,Fall 2023,readings,
Calculus_I_solution.pdf,Solution for Calculus I (Spring 2024) by Prof. Mensah,pdf,20399104,"['solution', 'calculus i', 'spring-2024', 'mensah']",2025-06-28T06:41:13,Calculus I,Prof. Mensah,Spring 2024,solution,
Data_Structures_exam.pdf,Exam for Data Structures (Spring 2024) by Prof. Mensah,pdf,28715008,"['exam', 'mensah', 'spring-2024', 'data structures']",2025-05-10T01:29:43,Data Structures,Prof. Mensah,Spring 2024,exam,
Computer_Networks_Week9_lecture_notes.pdf,Lecture notes for Computer Networks (Spring 2024) - Week 9 by Mrs. Nyarko,pdf,45275136,"['spring-2024', 'week-9', 'computer networks', 'nyarko', 'lecture-notes']",2024-01-08T18:52:53,Computer Networks,Mrs. Nyarko,Spring 2024,lecture notes,Week 9
Programming_Basics_solution.pdf,Solution for Programming Basics (Summer 2024) by Dr. Gadaafi,pdf,2248704,"['programming basics', 'summer-2024', 'gadaafi', 'solution']",2024-06-05T00:00:37,Programming Basics,Dr. Gadaafi,Summer 2024,solution,
African_History_Week11_slides.pptx,Slides for African History (Spring 2024) - Week 11 by Mrs. Nyarko,pptx,42021888,"['spring-2024', 'week-11', 'slides', 'nyarko', 'african history']",2025-07-19T11:29:05,African History,Mrs. Nyarko,Spring 2024,slides,Week 11
Programming_Basics_Week2_lecture_notes.pdf,Lecture notes for Programming Basics (Fall 2023) - Week 2 by Prof. Mensah,pdf,13115392,"['week-2', 'mensah', 'fall-2023', 'programming basics', 'lecture-notes']",2024-12-05T14:46:02,Programming Basics,Prof. Mensah,Fall 2023,lecture notes,Week 2
IT_Fundamentals_Week6_tutorial.pdf,Tutorial for IT Fundamentals (Fall 2023) - Week 6 by Mrs. Nyarko,pdf,10797056,"['fall-2023', 'nyarko', 'week-6', 'it fundamentals', 'tutorial']",2024-07-11T00:10:38,IT Fundamentals,Mrs. Nyarko,Fall 2023,tutorial,Week 6
Programming_Basics_readings.pdf,Readings for Programming Basics (Spring 2024) by Dr. Gadaafi,pdf,30625792,"['programming basics', 'readings', 'gadaafi', 'spring-2024']",2024-11-28T13:09:21,Programming Basics,Dr. Gadaafi,Spring 2024,readings,
Computer_Networks_Week4_tutorial.pdf,Tutorial for Computer Networks (Summer 2024) - Week 4 by Prof. Mensah,pdf,9666560,"['summer-2024', 'mensah', 'computer networks', 'week-4', 'tutorial']",2023-11-05T12:02:21,Computer Networks,Prof. Mensah,Summer 2024,tutorial,Week 4
Computer_Networks_Week9_slides.pptx,Slides for Computer Networks (Fall 2023) - Week 9 by Mrs. Nyarko,pptx,29799424,"['fall-2023', 'slides', 'week-9', 'computer networks', 'nyarko']",2024-09-17T04:31:49,Computer Networks,Mrs. Nyarko,Fall 2023,slides,Week 9
Operating_Systems_Week4_lecture_notes.pdf,Lecture notes for Operating Systems (Summer 2024) - Week 4 by Dr. Amoako,pdf,972800,"['summer-2024', 'week-4', 'operating systems', 'amoako', 'lecture-notes']",2024-05-26T02:43:24,Operating Systems,Dr. Amoako,Summer 2024,lecture notes,Week 4
Calculus_I_assignments.docx,Assignments for Calculus I (Spring 2024) by Prof. Mensah,docx,26415104,"['calculus i', 'spring-2024', 'mensah', 'assignments']",2023-11-15T11:53:15,Calculus I,Prof. Mensah,Spring 2024,assignments,
Programming_Basics_Week8_slides.pptx,Slides for Programming Basics (Summer 2024) - Week 8 by Prof. Mensah,pptx,40133632,"['summer-2024', 'mensah', 'slides', 'programming basics', 'week-8']",2024-02-16T01:00:30,Programming Basics,Prof. Mensah,Summer 2024,slides,Week 8
Data_Structures_Week9_slides.pptx,Slides for Data Structures (Summer 2024) - Week 9 by Dr. Gadaafi,pptx,4218880,"['summer-2024', 'data structures', 'slides', 'week-9', 'gadaafi']",2025-02-26T06:21:04,Data Structures,Dr. Gadaafi,Summer 2024,slides,Week 9
Data_Structures_readings.pdf,Readings for Data Structures (Spring 2024) by Dr. Gadaafi,pdf,32056320,"['readings', 'gadaafi', 'data structures', 'spring-2024']",2024-03-06T01:13:00,Data Structures,Dr. Gadaafi,Spring 2024,readings,
Database_Systems_solution.pdf,Solution for Database Systems (Fall 2023) by Dr. Amoako,pdf,40124416,"['solution', 'database systems', 'fall-2023', 'amoako']",2025-02-24T18:42:13,Database Systems,Dr. Amoako,Fall 2023,solution,
Operating_Systems_assignments.docx,Assignments for Operating Systems (Summer 2024) by Mrs. Nyarko,docx,44232704,"['summer-2024', 'operating systems', 'assignments', 'nyarko']",2023-10-27T03:57:25,Operating Systems,Mrs. Nyarko,Summer 2024,assignments,
Operating_Systems_Week1_lecture_notes.pdf,Lecture notes for Operating Systems (Spring 2024) - Week 1 by Dr. Gadaafi,pdf,11961344,"['spring-2024', 'operating systems', 'week-1', 'gadaafi', 'lecture-notes']",2023-09-03T15:11:15,Operating Systems,Dr. Gadaafi,Spring 2024,lecture notes,Week 1
Database_Systems_Week1_slides.pptx,Slides for Database Systems (Fall 2023) - Week 1 by Dr. Amoako,pptx,51487744,"['database systems', 'fall-2023', 'slides', 'week-1', 'amoako']",2024-02-05T08:46:29,Database Systems,Dr. Amoako,Fall 2023,slides,Week 1
Programming_Basics_Week7_slides.pptx,Slides for Programming Basics (Fall 2023) - Week 7 by Mrs. Nyarko,pptx,50615296,"['week-7', 'fall-2023', 'slides', 'nyarko', 'programming basics']",2024-09-26T23:19:22,Programming Basics,Mrs. Nyarko,Fall 2023,slides,Week 7
Database_Systems_Week1_lecture_notes.pdf,Lecture notes for Database Systems (Spring 2024) - Week 1 by Dr. Gadaafi,pdf,32842752,"['spring-2024', 'database systems', 'gadaafi', 'week-1', 'lecture-notes']",2024-03-06T10:38:46,Database Systems,Dr. Gadaafi,Spring 2024,lecture notes,Week 1
IT_Fundamentals_Week8_tutorial.pdf,Tutorial for IT Fundamentals (Fall 2023) - Week 8 by Prof. Mensah,pdf,34999296,"['mensah', 'fall-2023', 'it fundamentals', 'week-8', 'tutorial']",2024-10-31T22:27:50,IT Fundamentals,Prof. Mensah,Fall 2023,tutorial,Week 8
Computer_Networks_exam.pdf,Exam for Computer Networks (Fall 2023) by Prof. Mensah,pdf,19961856,"['computer networks', 'mensah', 'fall-2023', 'exam']",2024-01-21T17:57:03,Computer Networks,Prof. Mensah,Fall 2023,exam,
Computer_Networks_Week12_slides.pptx,Slides for Computer Networks (Fall 2023) - Week 12 by Dr. Amoako,pptx,13493248,"['fall-2023', 'slides', 'computer networks', 'amoako', 'week-12']",2024-06-21T04:30:12,Computer Networks,Dr. Amoako,Fall 2023,slides,Week 12
Operating_Systems_Week2_slides.pptx,Slides for Operating Systems (Spring 2024) - Week 2 by Prof. Mensah,pptx,50929664,"['spring-2024', 'week-2', 'mensah', 'slides', 'operating systems']",2024-04-05T05:03:27,Operating Systems,Prof. Mensah,Spring 2024,slides,Week 2
Operating_Systems_assignments.docx,Assignments for Operating Systems (Summer 2024) by Mrs. Nyarko,docx,15241216,"['summer-2024', 'operating systems', 'assignments', 'nyarko']",2024-12-21T18:19:41,Operating Systems,Mrs. Nyarko,Summer 2024,assignments,
Computer_Networks_Week2_tutorial.pdf,Tutorial for Computer Networks (Fall 2023) - Week 2 by Dr. Amoako,pdf,5147648,"['week-2', 'fall-2023', 'computer networks', 'tutorial', 'amoako']",2023-08-10T22:44:38,Computer Networks,Dr. Amoako,Fall 2023,tutorial,Week 2
Computer_Networks_readings.pdf,Readings for Computer Networks (Spring 2024) by Mrs. Nyarko,pdf,356352,"['computer networks', 'readings', 'spring-2024', 'nyarko']",2025-02-21T23:11:52,Computer Networks,Mrs. Nyarko,Spring 2024,readings,
Computer_Networks_readings.pdf,Readings for Computer Networks (Fall 2023) by Prof. Mensah,pdf,12477440,"['computer networks', 'readings', 'mensah', 'fall-2023']",2025-06-16T19:07:07,Computer Networks,Prof. Mensah,Fall 2023,readings,
Calculus_I_exam.pdf,Exam for Calculus I (Fall 2023) by Prof. Mensah,pdf,34644992,"['exam', 'calculus i', 'fall-2023', 'mensah']",2025-02-03T00:47:38,Calculus I,Prof. Mensah,Fall 2023,exam,
Computer_Networks_assignments.docx,Assignments for Computer Networks (Spring 2024) by Dr. Gadaafi,docx,7028736,"['computer networks', 'spring-2024', 'gadaafi', 'assignments']",2024-10-26T16:53:54,Computer Networks,Dr. Gadaafi,Spring 2024,assignments,
Computer_Networks_Week4_slides.pptx,Slides for Computer Networks (Spring 2024) - Week 4 by Mrs. Nyarko,pptx,16790528,"['spring-2024', 'slides', 'nyarko', 'computer networks', 'week-4']",2024-04-03T13:48:47,Computer Networks,Mrs. Nyarko,Spring 2024,slides,Week 4
Calculus_I_readings.pdf,Readings for Calculus I (Spring 2024) by Prof. Mensah,pdf,46349312,"['readings', 'calculus i', 'spring-2024', 'mensah']",2024-02-11T07:50:51,Calculus I,Prof. Mensah,Spring 2024,readings,
Computer_Networks_Week11_slides.pptx,Slides for Computer Networks (Summer 2024) - Week 11 by Dr. Amoako,pptx,35198976,"['summer-2024', 'week-11', 'slides', 'computer networks', 'amoako']",2024-06-13T07:18:09,Computer Networks,Dr. Amoako,Summer 2024,slides,Week 11
Data_Structures_exam.pdf,Exam for Data Structures (Spring 2024) by Dr. Gadaafi,pdf,15153152,"['exam', 'gadaafi', 'data structures', 'spring-2024']",2024-11-08T20:48:53,Data Structures,Dr. Gadaafi,Spring 2024,exam,
Data_Structures_Week6_tutorial.pdf,Tutorial for Data Structures (Spring 2024) - Week 6 by Dr. Amoako,pdf,9106432,"['spring-2024', 'data structures', 'week-6', 'tutorial', 'amoako']",2024-12-20T12:04:18,Data Structures,Dr. Amoako,Spring 2024,tutorial,Week 6
Calculus_I_readings.pdf,Readings for Calculus I (Fall 2023) by Dr. Amoako,pdf,10907648,"['readings', 'calculus i', 'fall-2023', 'amoako']",2025-03-15T17:59:13,Calculus I,Dr. Amoako,Fall 2023,readings,
IT_Fundamentals_readings.pdf,Readings for IT Fundamentals (Summer 2024) by Dr. Gadaafi,pdf,40453120,"['readings', 'it fundamentals', 'gadaafi', 'summer-2024']",2025-02-19T14:28:14,IT Fundamentals,Dr. Gadaafi,Summer 2024,readings,
African_History_exam.pdf,Exam for African History (Fall 2023) by Dr. Gadaafi,pdf,23107584,"['exam', 'gadaafi', 'african history', 'fall-2023']",2024-07-07T17:15:14,African History,Dr. Gadaafi,Fall 2023,exam,
African_History_assignments.docx,Assignments for African History (Fall 2023) by Mrs. Nyarko,docx,24700928,"['fall-2023', 'african history', 'assignments', 'nyarko']",2024-04-17T20:38:06,African History,Mrs. Nyarko,Fall 2023,assignments,
Calculus_I_Week12_lecture_notes.pdf,Lecture notes for Calculus I (Spring 2024) - Week 12 by Mrs. Nyarko,pdf,39025664,"['calculus i', 'spring-2024', 'nyarko', 'week-12', 'lecture-notes']",2024-07-15T19:52:08,Calculus I,Mrs. Nyarko,Spring 2024,lecture notes,Week 12
Calculus_I_Week8_tutorial.pdf,Tutorial for Calculus I (Spring 2024) - Week 8 by Prof. Mensah,pdf,46901248,"['calculus i', 'spring-2024', 'mensah', 'week-8', 'tutorial']",2025-06-29T20:25:08,Calculus I,Prof. Mensah,Spring 2024,tutorial,Week 8
IT_Fundamentals_Week9_slides.pptx,Slides for IT Fundamentals (Fall 2023) - Week 9 by Dr. Gadaafi,pptx,21660672,"['fall-2023', 'slides', 'week-9', 'it fundamentals', 'gadaafi']",2024-01-03T06:51:26,IT Fundamentals,Dr. Gadaafi,Fall 2023,slides,Week 9
IT_Fundamentals_exam.pdf,Exam for IT Fundamentals (Summer 2024) by Prof. Mensah,pdf,9735168,"['exam', 'it fundamentals', 'summer-2024', 'mensah']",2024-08-24T16:09:27,IT Fundamentals,Prof. Mensah,Summer 2024,exam,
Database_Systems_Week4_lecture_notes.pdf,Lecture notes for Database Systems (Summer 2024) - Week 4 by Dr. Amoako,pdf,40174592,"['summer-2024', 'database systems', 'week-4', 'amoako', 'lecture-notes']",2024-12-18T05:56:55,Database Systems,Dr. Amoako,Summer 2024,lecture notes,Week 4
Operating_Systems_Week12_lecture_notes.pdf,Lecture notes for Operating Systems (Fall 2023) - Week 12 by Dr. Gadaafi,pdf,35414016,"['fall-2023', 'operating systems', 'gadaafi', 'week-12', 'lecture-notes']",2024-10-30T00:23:55,Operating Systems,Dr. Gadaafi,Fall 2023,lecture notes,Week 12
Database_Systems_Week4_tutorial.pdf,Tutorial for Database Systems (Spring 2024) - Week 4 by Mrs. Nyarko,pdf,12390400,"['spring-2024', 'database systems', 'nyarko', 'week-4', 'tutorial']",2025-04-25T22:37:57,Database Systems,Mrs. Nyarko,Spring 2024,tutorial,Week 4
Operating_Systems_Week4_slides.pptx,Slides for Operating Systems (Spring 2024) - Week 4 by Dr. Gadaafi,pptx,25485312,"['spring-2024', 'slides', 'week-4', 'operating systems', 'gadaafi']",2024-10-30T04:00:37,Operating Systems,Dr. Gadaafi,Spring 2024,slides,Week 4
Database_Systems_Week2_tutorial.pdf,Tutorial for Database Systems (Fall 2023) - Week 2 by Mrs. Nyarko,pdf,7914496,"['week-2', 'fall-2023', 'database systems', 'nyarko', 'tutorial']",2024-01-28T04:53:39,Database Systems,Mrs. Nyarko,Fall 2023,tutorial,Week 2
African_History_assignments.docx,Assignments for African History (Summer 2024) by Prof. Mensah,docx,16402432,"['mensah', 'summer-2024', 'african history', 'assignments']",2024-03-13T04:27:43,African History,Prof. Mensah,Summer 2024,assignments,
Database_Systems_exam.pdf,Exam for Database Systems (Spring 2024) by Dr. Amoako,pdf,12232704,"['exam', 'database systems', 'spring-2024', 'amoako']",2025-05-24T17:39:39,Database Systems,Dr. Amoako,Spring 2024,exam,
Operating_Systems_solution.pdf,Solution for Operating Systems (Spring 2024) by Dr. Amoako,pdf,1593344,"['solution', 'operating systems', 'amoako', 'spring-2024']",2025-03-01T10:46:14,Operating Systems,Dr. Amoako,Spring 2024,solution,
Data_Structures_assignments.docx,Assignments for Data Structures (Fall 2023) by Prof. Mensah,docx,40281088,"['mensah', 'fall-2023', 'data structures', 'assignments']",2024-01-05T03:58:54,Data Structures,Prof. Mensah,Fall 2023,assignments,
Computer_Networks_solution.pdf,Solution for Computer Networks (Spring 2024) by Dr. Gadaafi,pdf,21536768,"['computer networks', 'gadaafi', 'solution', 'spring-2024']",2023-09-04T23:09:03,Computer Networks,Dr. Gadaafi,Spring 2024,solution,
Computer_Networks_Week5_lecture_notes.pdf,Lecture notes for Computer Networks (Summer 2024) - Week 5 by Mrs. Nyarko,pdf,27351040,"['summer-2024', 'week-5', 'nyarko', 'computer networks', 'lecture-notes']",2023-11-27T05:08:16,Computer Networks,Mrs. Nyarko,Summer 2024,lecture notes,Week 5
Operating_Systems_Week10_tutorial.pdf,Tutorial for Operating Systems (Fall 2023) - Week 10 by Mrs. Nyarko,pdf,10816512,"['fall-2023', 'nyarko', 'tutorial', 'operating systems', 'week-10']",2024-02-17T23:16:40,Operating Systems,Mrs. Nyarko,Fall 2023,tutorial,Week 10
Programming_Basics_assignments.docx,Assignments for Programming Basics (Spring 2024) by Dr. Amoako,docx,50327552,"['programming basics', 'spring-2024', 'amoako', 'assignments']",2025-02-16T06:12:25,Programming Basics,Dr. Amoako,Spring 2024,assignments,
Operating_Systems_exam.pdf,Exam for Operating Systems (Fall 2023) by Mrs. Nyarko,pdf,20629504,"['exam', 'fall-2023', 'operating systems', 'nyarko']",2024-05-30T08:48:28,Operating Systems,Mrs. Nyarko,Fall 2023,exam,
African_History_Week8_tutorial.pdf,Tutorial for African History (Spring 2024) - Week 8 by Dr. Gadaafi,pdf,4702208,"['spring-2024', 'week-8', 'gadaafi', 'tutorial', 'african history']",2024-03-09T23:15:49,African History,Dr. Gadaafi,Spring 2024,tutorial,Week 8
Operating_Systems_readings.pdf,Readings for Operating Systems (Spring 2024) by Mrs. Nyarko,pdf,47262720,"['readings', 'spring-2024', 'operating systems', 'nyarko']",2023-12-20T21:48:37,Operating Systems,Mrs. Nyarko,Spring 2024,readings,
Programming_Basics_assignments.docx,Assignments for Programming Basics (Fall 2023) by Prof. Mensah,docx,52235264,"['programming basics', 'mensah', 'fall-2023', 'assignments']",2024-03-11T00:35:17,Programming Basics,Prof. Mensah,Fall 2023,assignments,
Programming_Basics_readings.pdf,Readings for Programming Basics (Spring 2024) by Dr. Amoako,pdf,32375808,"['programming basics', 'readings', 'spring-2024', 'amoako']",2025-01-27T06:35:27,Programming Basics,Dr. Amoako,Spring 2024,readings,
